match_probability,enslaved_person_id,enslaved_person_name,name_exact,name_partial,name_levenshtein,name_sequence,date_score,location_score,context_score,enslaved_description,enslaved_dates,enslaved_locations,enslaved_aliases,spreadsheet_name,spreadsheet_document,spreadsheet_dates,spreadsheet_locations
0.8148148148148148,Q1054840,Peter Hampton,0.0,0.5,0.7857142857142857,0.8148148148148148,0.0,0.0,0.0,LVA-PER-ENS.7652814._0004_0001_0001-0003.PeterHampton.10124,,"Peter Hampton, Peter, Hampton, Farmer",LVA-PER-ENS.7652814._0004_0001_0001-0003.PeterHampton.10124,Dr.Peter Crompton,920_ROS1_(unformatted),07 Jun 1820,
1.0,Q1064414,James Cropper,1.0,1.0,1.0,1.0,0.0,0.0,0.0,LVA-PER-ENS.1138011._0002_0003_0001-0016.JamesCropper.00952,,"James Cropper, James, Cropper",LVA-PER-ENS.1138011._0002_0003_0001-0016.JamesCropper.00952,James Cropper,920_ROS1_(unformatted),12 Feb 1821,
1.0,Q1065316,James Cropper,1.0,1.0,1.0,1.0,0.0,0.0,0.0,LVA-PER-ENS.1138011._0002_0004_0001-0020.JamesCropper.01762,,"James Cropper, James, Cropper",LVA-PER-ENS.1138011._0002_0004_0001-0020.JamesCropper.01762,James Cropper,920_ROS1_(unformatted),12 Feb 1821,
1.0,Q1066567,James Cropper,1.0,1.0,1.0,1.0,0.0,0.0,0.0,LVA-PER-ENS.1138011._0002_0006_0001-0006.JamesCropper.03056,,"James Cropper, James, Cropper",LVA-PER-ENS.1138011._0002_0006_0001-0006.JamesCropper.03056,James Cropper,920_ROS1_(unformatted),12 Feb 1821,
1.0,Q1074873,James Cropper,1.0,1.0,1.0,1.0,0.0,0.0,0.0,LVA-PER-ENS.1138011._0015_0006_0001-0003.JamesCropper.11362,,"James Cropper, James, Cropper",LVA-PER-ENS.1138011._0015_0006_0001-0003.JamesCropper.11362,James Cropper,920_ROS1_(unformatted),12 Feb 1821,
0.88,Q271656,James Cooper,0.0,0.5,0.8461538461538461,0.88,0.0,0.0,0.0,SV-PER-90088C1,,"Cooper, James, Cooper, James",SV-PER-90088C1,James Cropper,920_ROS1_(unformatted),12 Feb 1821,
0.95,Q612380,Mrs Eccles,0.0,0.0,0.0,0.0,0.95,0.0,0.0,LBS-PER-2146638719,"Probably Mary Eccles (q.v.), owner of Vauxhall from at least 1816 until her death in 1820.","Mrs Eccles, Eccles",LBS-PER-2146638719,G.B.Zannoni,920_ROS1_(unformatted),13 Feb 1821,
0.8000000000000002,Q573723,Jessy Eccles,0.0,0.0,0.0,0.0,0.8,0.0,0.0,LBS-PER-14361,"Jessamina Eccles, ""a quadroon child"" daughter of Eleanor Anderson was baptised at Vauxhall 31/07/1817. Her father was George Knowles Eccles. Jesse Eccles, ""out door pauper"" of Spanish Town was buried&hellip;","Jessy Eccles, Jessy, Eccles",LBS-PER-14361,G.B.Zannoni,920_ROS1_(unformatted),13 Feb 1821,
0.8000000000000002,Q612887,Esther Swete,0.0,0.0,0.0,0.0,0.8,0.0,0.0,LBS-PER-2146639817,Esther Swete was the widow of the Antiguan slave-owner Main Swete of Train Devon whose will was proved on 10/07/1736. In 1817 Thomas Norbury Kerby registered 28 enslaved people for the&hellip;,"Esther Swete, Esther, Swete, Spouse: Main, Children: Adrian John;",LBS-PER-2146639817,G.B.Zannoni,920_ROS1_(unformatted),13 Feb 1821,
0.7677655677655678,Q612364,Ann Wilson,0.0,0.0,0.18181818181818177,0.47619047619047616,0.95,0.0,0.0,LBS-PER-2146638673,Free woman of colour who had at least 7 children with planter and attorney James Colquhoun Grant (q.v.). Grant died in 1822 on the voyage from Jamaica to Greenock and had very likely planned for his&hellip;,"Ann Wilson, Ann, Wilson",LBS-PER-2146638673,G.B.Zannoni,920_ROS1_(unformatted),13 Feb 1821,
0.7649572649572649,Q409224,Birth of Mary Ann Cornish,0.0,0.0,0.24,0.3888888888888889,1.0,0.0,0.0,FBD-EVE-BIR-1027,+1821-01-01T00:00:00Z,,FBD-EVE-BIR-1027,G.B.Zannoni,920_ROS1_(unformatted),13 Feb 1821,
0.9,Q613860,Joseph Stobbs,0.0,0.0,0.0,0.0,0.9,0.0,0.0,LBS-PER-2146641877,"Lessee of enslaved people on Clydesdale in Jamaica, and possibly lessee of the estate itself, dying c. 1823.","Joseph Stobbs, Joseph, Stobbs",LBS-PER-2146641877,Dr.Darwin,920_ROS1_(unformatted),26 (Feb) 1821,
0.9,Q618893,Hugh Hughes,0.0,0.0,0.0,0.0,0.9,0.0,0.0,LBS-PER-2146652459,"Merchant of Demerara, partner with John Jones of Liverpool: the pair were bankrupt in 1819.","Hugh Hughes, Hugh, Hughes",LBS-PER-2146652459,Dr.Darwin,920_ROS1_(unformatted),26 (Feb) 1821,
0.8076923076923077,Q618368,Mary McWhinney,0.0,0.0,0.3571428571428571,0.5,1.0,0.0,0.0,LBS-PER-2146651387,"Main beneficiary of the will of Thomas McWhinney (d. 1821) and the mother of at least two of his three children, John and Mary Elizabeth.","Mary McWhinney, Mary, McWhinney",LBS-PER-2146651387,Dr.Darwin,920_ROS1_(unformatted),26 (Feb) 1821,
0.8000000000000002,Q573723,Jessy Eccles,0.0,0.0,0.0,0.0,0.8,0.0,0.0,LBS-PER-14361,"Jessamina Eccles, ""a quadroon child"" daughter of Eleanor Anderson was baptised at Vauxhall 31/07/1817. Her father was George Knowles Eccles. Jesse Eccles, ""out door pauper"" of Spanish Town was buried&hellip;","Jessy Eccles, Jessy, Eccles",LBS-PER-14361,Dr.Darwin,920_ROS1_(unformatted),26 (Feb) 1821,
0.7863247863247862,Q617436,James Wintle,0.0,0.0,0.33333333333333337,0.4444444444444444,1.0,0.0,0.0,LBS-PER-2146649473,"Owner of Rocky Ridge in St Catherine, Jamaica. Deceased by 1821.","James Wintle, James, Wintle",LBS-PER-2146649473,Dr.Darwin,920_ROS1_(unformatted),26 (Feb) 1821,
0.8923076923076924,Q616412,Daniel Gully,0.0,0.5,0.7692307692307692,0.8,0.95,0.0,0.0,LBS-PER-2146647367,"Will of Daniel Gully of Jamaica proved 20/11/1824. In the will, made in 1823, he left £1000 each to his eldest son John and his eldest daughter Mary E. Gully, and £2000 each to his younger children&hellip;","Daniel Gully, Daniel, Gully, Spouse: Susannah Charlotte",LBS-PER-2146647367,Daniel Daulby,920_ROS1_(unformatted),12 Feb 1822,
0.88,Q237248,Daniel Danby,0.0,0.5,0.8461538461538461,0.88,0.0,0.0,0.0,SV-PER-25091C1,,"Danby, Daniel, Danby, Daniel",SV-PER-25091C1,Daniel Daulby,920_ROS1_(unformatted),12 Feb 1822,
0.88,Q266264,Daniel Darby,0.0,0.5,0.8461538461538461,0.88,0.0,0.0,0.0,SV-PER-82027O1,,"Darby, Daniel, Darby, Daniel",SV-PER-82027O1,Daniel Daulby,920_ROS1_(unformatted),12 Feb 1822,
0.88,Q266282,Daniel Darby,0.0,0.5,0.8461538461538461,0.88,0.0,0.0,0.0,SV-PER-82027C2,,"Darby, Daniel, Darby, Daniel",SV-PER-82027C2,Daniel Daulby,920_ROS1_(unformatted),12 Feb 1822,
0.8730769230769231,Q589825,Daniel Allt,0.0,0.5,0.6923076923076923,0.75,0.95,0.0,0.0,LBS-PER-1183691296,Resident attorney of John Tapin (q.v.). In 1819 Daniel Allt had registered 160 enslaved people on Plantation Hermitage on the east sea coast as proprietor. He was deceased by 1821.,"Daniel Allt, Daniel, Allt",LBS-PER-1183691296,Daniel Daulby,920_ROS1_(unformatted),12 Feb 1822,
0.8251748251748252,Q618563,Gordon Aitken,0.0,0.0,0.46153846153846156,0.5454545454545454,1.0,0.0,0.0,LBS-PER-2146651887,"Slave-owner in the Virgin Islands.''Newton Stewart Old Cemetery, number 53Erected by Gordon Aitken In memory of his father John Aitken who died June26th 1822 aged 62 years. His brother Grant&hellip;","Gordon Aitken, Gordon, Aitken",LBS-PER-2146651887,Lord Coke,920_ROS1_(unformatted),07 Apr 1822,
0.8181818181818182,Q1123173,Leonard Cooke,0.0,0.0,0.6923076923076923,0.8181818181818182,0.0,0.0,0.0,LVA-PER-OWN.7770666._0004_0004_0001-0003.LeonardCooke,,Leonard Cooke,LVA-PER-OWN.7770666._0004_0004_0001-0003.LeonardCooke,Lord Coke,920_ROS1_(unformatted),07 Apr 1822,
0.8160535117056856,Q152737,Edouard Voyage,0.0,0.0,0.4285714285714286,0.5217391304347826,1.0,0.0,0.0,SV-EVE-VOY-34308,+1822-09-01T00:00:00Z,Edouard Voyage,SV-EVE-VOY-34308,Lord Coke,920_ROS1_(unformatted),07 Apr 1822,
0.7985347985347986,Q970784,Sale of Beck,0.0,0.0,0.16666666666666663,0.47619047619047616,1.0,0.0,0.0,LVA-EVE-SAL-7741628._0003_0008_0001-0004.00629,+1822-00-00T00:00:00Z,Sale of Beck,LVA-EVE-SAL-7741628._0003_0008_0001-0004.00629,Lord Coke,920_ROS1_(unformatted),07 Apr 1822,
0.7985347985347986,Q970806,Sale of Dick,0.0,0.0,0.25,0.47619047619047616,1.0,0.0,0.0,LVA-EVE-SAL-7741628._0003_0012_0001-0002.00652,+1822-00-00T00:00:00Z,Sale of Dick,LVA-EVE-SAL-7741628._0003_0012_0001-0002.00652,Lord Coke,920_ROS1_(unformatted),07 Apr 1822,
0.95,Q563367,Mary Parris,0.0,0.0,0.0,0.0,0.95,0.0,0.0,LBS-PER-3698,"Executrix of Anthony Gulston in St George, Barbados, 1823-1826. Free person of colour.","Mary Parris, Mary, Parris",LBS-PER-3698,Hoole,920_ROS1_(unformatted),17 Aug 1822,
0.95,Q589864,Francis Baring,0.0,0.0,0.0,0.0,0.95,0.0,0.0,LBS-PER-1299741814,"Hon. Francis Baring, later 3rd Baron Ashburton, partner in Baring Brothers 1823-1864, counterclaimed unsuccessully with his partners as assignees for the compensation on Spring Garden in British&hellip;","Francis Baring, Francis, Baring, Spouse: Hortense",LBS-PER-1299741814,Hoole,920_ROS1_(unformatted),17 Aug 1822,
0.95,Q610603,Mary Cust,0.0,0.0,0.0,0.0,0.95,0.0,0.0,LBS-PER-2146634726,The inheritor of Greenwich Park in Demerara as heiress of Lewis William Boode and of Magaret Boode nee Dannett (q.v.). Married Edward Cust in 1821.,"Mary Cust, Mary, Cust, Mary Boode, Boode, Spouse: Edward Cust",LBS-PER-2146634726,Hoole,920_ROS1_(unformatted),17 Aug 1822,
0.95,Q611115,Mary Ann Grant,0.0,0.0,0.0,0.0,0.95,0.0,0.0,LBS-PER-2146635785,"Three children of Augustus Elliott Grant and his wife Marrianne were baptised in Clarendon, 06/02/1823 and a further two were baptised in Clarendon 18/02/1830.","Mary Ann Grant, Mary Ann, Grant, Spouse: Augustus Elliot Grant",LBS-PER-2146635785,Hoole,920_ROS1_(unformatted),17 Aug 1822,
0.95,Q618494,Ann Ramsay,0.0,0.0,0.0,0.0,0.95,0.0,0.0,LBS-PER-2146651705,"Agent to her mother, a ''black person'' slave-owner, in Westmoreland, 1823 and 1832.","Ann Ramsay, Ann, Ramsay",LBS-PER-2146651705,Hoole,920_ROS1_(unformatted),17 Aug 1822,
1.0,Q459909,Rose Rose,0.0,1.0,0.4444444444444444,0.6153846153846154,0.0,0.0,0.0,LSD-PER-BUY-08018-Rose_Rose,,"Rose Rose, Rose, Rose",LSD-PER-BUY-08018-Rose_Rose,Rose,920_ROS1_(unformatted),18 Sep 1822,
1.0,Q614049,William McKnight,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LBS-PER-2146642309,Deceased by 1822.,"William McKnight, William, McKnight",LBS-PER-2146642309,Rose,920_ROS1_(unformatted),18 Sep 1822,
0.95,Q500208,Lady Hill,0.0,0.0,0.0,0.0,0.95,0.0,0.0,LBS-PLA-EST-16835,These enslaved people were moved to Case Horton in St Andrew by 1823.,"Lady Hill, JM","LBS-PLA-EST-16835, LBS-PLA-EST-e16171",Rose,920_ROS1_(unformatted),18 Sep 1822,
0.95,Q587419,Ann Hall,0.0,0.0,0.0,0.0,0.95,0.0,0.0,LBS-PER-43227,The husband of Ann Hall nee Passley was co-owner with her of Guatimala in St George''s Jamaica. The couple had a daughter Ann Passley [sic] Hall baptised in St George Jamaica 03/05/1823.Note this&hellip;,"Ann Hall, Ann, Hall, Ann Paisley or Passley, Paisley or Passley, Spouse: George Hall",LBS-PER-43227,Rose,920_ROS1_(unformatted),18 Sep 1822,
0.95,Q610415,Ann Allan,0.0,0.0,0.0,0.0,0.95,0.0,0.0,LBS-PER-2146634246,"Slave-owner in Hanover, Jamaica. Possibly the Ann Allen, age 35, ''Quadroon'', living in Lucea in the Hanover census of 1823. Note though that there was also an Ann Allan, age 40, ''Quadroon'', living in&hellip;","Ann Allan, Ann, Allan",LBS-PER-2146634246,Rose,920_ROS1_(unformatted),18 Sep 1822,
0.7857142857142857,Q1088224,Edmon Davenport,0.0,0.0,0.6666666666666667,0.7857142857142857,0.0,0.0,0.0,LVA-PER-ENS.1186850._0007_0006_0001-0011.EdmonDavenport.24675,,"Edmon Davenport, Edmon, Davenport",LVA-PER-ENS.1186850._0007_0006_0001-0011.EdmonDavenport.24675,E.D.Davenport,920_ROS1_(unformatted),20 Sep 1822,
0.7802197802197801,Q411178,Relocation of Nancy Devenport,0.0,0.0,0.31034482758620685,0.42857142857142855,1.0,0.0,0.0,FBD-EVE-REL-0278,+1822-01-01T00:00:00Z,Relocation of Nancy Devenport,FBD-EVE-REL-0278,E.D.Davenport,920_ROS1_(unformatted),20 Sep 1822,
0.7756410256410255,Q623255,Edward Burt,0.0,0.0,0.3846153846153846,0.4166666666666667,1.0,0.0,0.0,LBS-PER-2146661397,"Slave-owner on St Kitts, dead by 1822.","Edward Burt, Edward, Burt",LBS-PER-2146661397,E.D.Davenport,920_ROS1_(unformatted),20 Sep 1822,
0.7692307692307692,Q973874,Deeded Transfer of Pontious,0.0,0.0,0.2962962962962963,0.4,1.0,0.0,0.0,LVA-EVE-SAL-7777090._0008_0008_0001-0003.03704,+1822-00-00T00:00:00Z,Deeded Transfer of Pontious,LVA-EVE-SAL-7777090._0008_0008_0001-0003.03704,E.D.Davenport,920_ROS1_(unformatted),20 Sep 1822,
0.7649572649572649,Q972046,Deeded Transfer of Rose,0.0,0.0,0.30434782608695654,0.3888888888888889,1.0,0.0,0.0,LVA-EVE-SAL-7741626._0003_0014_0001-0004.01881,+1822-00-00T00:00:00Z,Deeded Transfer of Rose,LVA-EVE-SAL-7741626._0003_0014_0001-0004.01881,E.D.Davenport,920_ROS1_(unformatted),20 Sep 1822,
0.8235294117647058,Q589711,W Roscoe,0.0,0.0,0.7777777777777778,0.8235294117647058,0.0,0.0,0.0,LBS-PER-224245119,,"W. Roscoe, W., Roscoe",LBS-PER-224245119,Wm.Roscoe,920_ROS1_(unformatted),9th of October,
0.6666666666666666,Q420889,Wm Robson,0.0,0.0,0.5555555555555556,0.6666666666666666,0.0,0.0,0.0,FBD-PER-OWN-0667,,"Wm. Robson h.d.c.l., Wm. Robson f.m.c",FBD-PER-OWN-0667,Wm.Roscoe,920_ROS1_(unformatted),9th of October,
0.625,Q495519,Mt Rose,0.0,0.0,0.4444444444444444,0.625,0.0,0.0,0.0,LBS-PLA-EST-07465,,"Mt Rose, TT","LBS-PLA-EST-07465, LBS-PLA-EST-e3921",Wm.Roscoe,920_ROS1_(unformatted),9th of October,
0.6,Q420874,Wm Robinson,0.0,0.0,0.4545454545454546,0.6,0.0,0.0,0.0,FBD-PER-OWN-0232,,Wm. Robinson,FBD-PER-OWN-0232,Wm.Roscoe,920_ROS1_(unformatted),9th of October,
0.6,Q421116,Wm Robinson,0.0,0.0,0.4545454545454546,0.6,0.0,0.0,0.0,FBD-PER-2806,,"Wm. Robinson, Mulatto, Wm., Robinson",FBD-PER-2806,Wm.Roscoe,920_ROS1_(unformatted),9th of October,
0.95,Q619743,Mary Ward,0.0,0.0,0.0,0.0,0.95,0.0,0.0,LBS-PER-2146654237,"Annuitant under the will of her brother Henry Ashmeade proved in 1821, secured on his property (including enslaved people), when she was shown as of Bath. She might have been the Mary Ward of&hellip;","Mary Ward, Mary, Ward, Mary Ashmeade, Ashmeade",LBS-PER-2146654237,Mrs.Cunliffe,920_ROS1_(unformatted),17 Oct 1822,
0.9,Q614199,Mrs Sarah Sharp,0.0,0.0,0.0,0.0,0.9,0.0,0.0,LBS-PER-2146642651,"Of Mulgrave Castle, Whitby, England, 1817-1820.Sister of Dr John Woofe (q.v.). Baptised 21/01/1754 in Easington, Yorkshire, daughter of Rev. Joseph Woofe, sometime rector of Howden.Married&hellip;","Mrs Sarah Sharp, Sarah, Sharp, Sarah Woofe, Woofe, Spouse: Stephen Sharpe",LBS-PER-2146642651,Mrs.Cunliffe,920_ROS1_(unformatted),17 Oct 1822,
0.9,Q616009,Mary Hay,0.0,0.0,0.0,0.0,0.9,0.0,0.0,LBS-PER-2146646475,"Slave-owner in St Mary, Jamaica. Deceased by 1820.","Mary Hay, Mary, Hay",LBS-PER-2146646475,Mrs.Cunliffe,920_ROS1_(unformatted),17 Oct 1822,
0.85,Q615149,Sarah Hay,0.0,0.0,0.0,0.0,0.85,0.0,0.0,LBS-PER-2146644665,"Natural daughter of Elizabeth Junor, a ""free coloured woman"", and James Hay, owner of several estates in Grenada, who died at Chelsea in 1819. Bequeathed £10,000 in her father''s will.Born in the&hellip;","Sarah Hay, Sarah, Hay, Spouse: died unmarried",LBS-PER-2146644665,Mrs.Cunliffe,920_ROS1_(unformatted),17 Oct 1822,
0.8000000000000002,Q610302,Thomas Hardy,0.0,0.0,0.0,0.0,0.8,0.0,0.0,LBS-PER-2146633950,"Probably the Thomas and Olive Hardy whose son John Thomas Hardy was baptised in Clarendon, Jamaica, 08/12/1826.","Thomas Hardy, Thomas, Hardy",LBS-PER-2146633950,Mrs.Cunliffe,920_ROS1_(unformatted),17 Oct 1822,
0.8521739130434782,Q618270,Edward Reeve,0.0,0.0,0.5833333333333333,0.6956521739130435,0.95,0.0,0.0,LBS-PER-2146651207,Attorney to George Howell in St Catherine in 1823 and later his executor.,"Edward Reeve, Edward, Reeve",LBS-PER-2146651207,Lord Creeve,920_ROS1_(unformatted),26 Dec 1822,
0.7756410256410255,Q613190,Donald McLeod,0.0,0.0,0.3076923076923077,0.4166666666666667,1.0,0.0,0.0,LBS-PER-2146640341,"Children: John (?-1822), Jannet","Donald McLeod, Donald, McLeod",LBS-PER-2146640341,Lord Creeve,920_ROS1_(unformatted),26 Dec 1822,
0.7756410256410255,Q618563,Gordon Aitken,0.0,0.0,0.3076923076923077,0.4166666666666667,1.0,0.0,0.0,LBS-PER-2146651887,"Slave-owner in the Virgin Islands.''Newton Stewart Old Cemetery, number 53Erected by Gordon Aitken In memory of his father John Aitken who died June26th 1822 aged 62 years. His brother Grant&hellip;","Gordon Aitken, Gordon, Aitken",LBS-PER-2146651887,Lord Creeve,920_ROS1_(unformatted),26 Dec 1822,
0.7756410256410255,Q970760,Sale of Affee,0.0,0.0,0.23076923076923073,0.4166666666666667,1.0,0.0,0.0,LVA-EVE-SAL-7741628._0003_0010_0001-0003.00637,+1822-00-00T00:00:00Z,Sale of Affee,LVA-EVE-SAL-7741628._0003_0010_0001-0003.00637,Lord Creeve,920_ROS1_(unformatted),26 Dec 1822,
0.7756410256410255,Q970808,Sale of Grace,0.0,0.0,0.23076923076923073,0.4166666666666667,1.0,0.0,0.0,LVA-EVE-SAL-7741628._0003_0011_0001-0003.00648,+1822-00-00T00:00:00Z,Sale of Grace,LVA-EVE-SAL-7741628._0003_0011_0001-0003.00648,Lord Creeve,920_ROS1_(unformatted),26 Dec 1822,
1.0,Q587419,Ann Hall,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LBS-PER-43227,The husband of Ann Hall nee Passley was co-owner with her of Guatimala in St George''s Jamaica. The couple had a daughter Ann Passley [sic] Hall baptised in St George Jamaica 03/05/1823.Note this&hellip;,"Ann Hall, Ann, Hall, Ann Paisley or Passley, Paisley or Passley, Spouse: George Hall",LBS-PER-43227,Rossetti,920_ROS1_(unformatted),1823,
1.0,Q610415,Ann Allan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LBS-PER-2146634246,"Slave-owner in Hanover, Jamaica. Possibly the Ann Allen, age 35, ''Quadroon'', living in Lucea in the Hanover census of 1823. Note though that there was also an Ann Allan, age 40, ''Quadroon'', living in&hellip;","Ann Allan, Ann, Allan",LBS-PER-2146634246,Rossetti,920_ROS1_(unformatted),1823,
0.8178137651821862,Q617265,Robert Gibb,0.0,0.0,0.36363636363636365,0.5263157894736842,1.0,0.0,0.0,LBS-PER-2146649117,"Owner of Dover Castle in Trelawney, Jamaica. Deceased by 1823.Probably the father of Margaret Gibb and Mary Gibb (both q.v.) with Sydney Anderson or Henderson.","Robert Gibb, Robert, Gibb",LBS-PER-2146649117,Rossetti,920_ROS1_(unformatted),1823,
0.8076923076923077,Q409796,Birth of Septima,0.0,0.0,0.375,0.5,1.0,0.0,0.0,FBD-EVE-BIR-1635,+1823-01-01T00:00:00Z,Birth of Septima,FBD-EVE-BIR-1635,Rossetti,920_ROS1_(unformatted),1823,
0.8076923076923077,Q580262,Richard Brissett,0.0,0.0,0.3125,0.5,1.0,0.0,0.0,LBS-PER-23117,"Richard Brissett, age 23, ""mulatto"", living on Content in Hanover in the census of 1823.","Richard Brissett, Richard, Brissett",LBS-PER-23117,Rossetti,920_ROS1_(unformatted),1823,
0.8224852071005917,Q494257,Belle Air,0.0,0.0,0.4117647058823529,0.5384615384615384,1.0,0.0,0.0,LBS-PLA-EST-04949,"See also JA16859 for a group of enslaved people previously owned by Jane Rome and brought to this estate when she inherited the property from John Rome c. 1823.This estate is clearly linked to Bellfield in Manchester, which may have been created when John Rome's property was divided up after his death.","Belle Air, JM","LBS-PLA-EST-04949, LBS-PLA-EST-e2590",Chevalier Airoldi,920_ROS1_(unformatted),04 Apr 1823,
0.8121645796064401,Q616344,Henry Passley of Fairfield,0.0,0.0,0.3076923076923077,0.5116279069767442,1.0,0.0,0.0,LBS-PER-2146647205,"Slave-owner in Jamaica, deceased by 1823. His heirs (sons?) were Henry James Passley, Richard Brown Passley and John Panton Passley. Owner of Fairfield in Portland.","Henry Passley of Fairfield, Henry, Passley",LBS-PER-2146647205,Chevalier Airoldi,920_ROS1_(unformatted),04 Apr 1823,
0.7942754919499105,Q1014461,Registration of Arnold Rix,0.0,0.0,0.3076923076923077,0.46511627906976744,1.0,0.0,0.0,LVA-EVE-REG-1186868._0003_0005_0001-0002.27306,+1823-00-00T00:00:00Z,Registration of Arnold Rix,LVA-EVE-REG-1186868._0003_0005_0001-0002.27306,Chevalier Airoldi,920_ROS1_(unformatted),04 Apr 1823,
0.7890818858560794,Q580841,Richard Crooks,0.0,0.0,0.23529411764705888,0.45161290322580644,1.0,0.0,0.0,LBS-PER-23882,"Richard Crooks, age 19, John Crooks, age 17 and William Crooks, age 16, all listed as ""mulatto"", living on Content Cottage in the Hanover census of 1823.Richard, John Alexander and William James&hellip;","Richard Crooks, Richard, Crooks",LBS-PER-23882,Chevalier Airoldi,920_ROS1_(unformatted),04 Apr 1823,
0.7890818858560794,Q615377,Seale Yearwood,0.0,0.0,0.3529411764705882,0.45161290322580644,1.0,0.0,0.0,LBS-PER-2146645183,"Probably Seale Yearwood who was buried in St George, Barbados, 14 April 1823.Father of William Timothy and Applewhaite Yearwood who inherited enslaved from him.","Seale Yearwood, Seale, Yearwood",LBS-PER-2146645183,Chevalier Airoldi,920_ROS1_(unformatted),04 Apr 1823,
0.8461538461538461,Q609783,Barbara Priddie,0.0,0.0,0.4666666666666667,0.6,1.0,0.0,0.0,LBS-PER-2146632756,"Owner of Pleasant Prospect estate in Vere, Jamaica. Deceased by 1823.","Barbara Priddie, Barbara, Priddie",LBS-PER-2146632756,Barone Friddani,920_ROS1_(unformatted),17 Aug 1823,
0.8178137651821862,Q615306,Bartlet Bridger Shedden,0.0,0.0,0.3913043478260869,0.5263157894736842,1.0,0.0,0.0,LBS-PER-2146644961,"Of Aldham Hall, Suffolk. Married to Mary Shedden, eldest daughter of his uncle, Bartlet Goodrich, esq. of Saling Grove Essex. Left at his decease, in 1823, an only daughter and heiress Mary Bridger&hellip;","Bartlet Bridger Shedden, Bartlet Bridger, Shedden",LBS-PER-2146644961,Barone Friddani,920_ROS1_(unformatted),17 Aug 1823,
0.8076923076923077,Q410245,Birth of Honore Dorin,0.0,0.0,0.2857142857142857,0.5,1.0,0.0,0.0,FBD-EVE-BIR-2054,+1823-01-01T00:00:00Z,Birth of Honore Dorin,FBD-EVE-BIR-2054,Barone Friddani,920_ROS1_(unformatted),17 Aug 1823,
0.8076923076923077,Q615436,Caroline S Austin,0.0,0.0,0.3529411764705882,0.5,1.0,0.0,0.0,LBS-PER-2146645261,"Appears in the 1823 Barbados Slave Register as the owner of 4 enslaved included in the ownership of Thomas Briggs, her husband and with Briggs selling to her 2 enslaved.","Caroline S. Austin, Caroline S., Austin, Spouse: Thomas Briggs",LBS-PER-2146645261,Barone Friddani,920_ROS1_(unformatted),17 Aug 1823,
0.8009615384615384,Q409369,Birth of Francois,0.0,0.0,0.2941176470588235,0.5625,0.95,0.0,0.0,FBD-EVE-BIR-1166,+1822-01-01T00:00:00Z,Birth of Francois,FBD-EVE-BIR-1166,Barone Friddani,920_ROS1_(unformatted),17 Aug 1823,
0.8224852071005917,Q619902,William Gilbert Don,0.0,0.0,0.368421052631579,0.5384615384615384,1.0,0.0,0.0,LBS-PER-2146654561,"Slave-owner in St Andrew, Jamaica. Died c. 1823.","William Gilbert Don, William Gilbert, Don",LBS-PER-2146654561,Lambton,920_ROS1_(unformatted),29 Sep 1823,
0.8153846153846154,Q610230,William Ayton,0.0,0.0,0.46153846153846156,0.6,0.95,0.0,0.0,LBS-PER-2146633630,"Rock River estate in Clarendon, Jamaica, was registered to William Ayton in the Almanac of 1824.","William Ayton, William, Ayton",LBS-PER-2146633630,Lambton,920_ROS1_(unformatted),29 Sep 1823,
0.808974358974359,Q604900,William Robertson,0.0,0.0,0.4117647058823529,0.5833333333333334,0.95,0.0,0.0,LBS-PER-2146018243,"Baptised in Inverurie, Aberdeenshire, Scotland, 19/07/1805, son of William Robertson and Marjorie Sangster. Attended King''s College, Aberdeen, 1818-1822 and was one of a group of Divinity students&hellip;","William Robertson, William, Robertson, Spouse: Elizabeth Henrietta Truter, Children: 12 children",LBS-PER-2146018243,Lambton,920_ROS1_(unformatted),29 Sep 1823,
0.8076923076923077,Q561234,Elizabeth Cadogan,0.0,0.0,0.2941176470588235,0.5,1.0,0.0,0.0,LBS-PER-3331,"Possibly the sister of Ward Cadogan (q.v.) and Dorothy Cadogan (q.v.).This is possibly the same Elizabeth Cadogan who owned 15 enslaved in St Peter''s, Barbados, in 1823 and had owned 12 in&hellip;","Elizabeth Cadogan, Elizabeth, Cadogan",LBS-PER-3331,Lambton,920_ROS1_(unformatted),29 Sep 1823,
0.8043956043956044,Q584851,Jane Pemberton,0.0,0.0,0.4285714285714286,0.5714285714285714,0.95,0.0,0.0,LBS-PER-29105,"Jane Pemberton, ''Mrs Jane McAbee Semper'', was the widow of William George Pemberton (d. c. 1824), who in his will stated that he had no slaves but owned land jointly with his wife which had been&hellip;","Jane Pemberton, Jane, Pemberton",LBS-PER-29105,Lambton,920_ROS1_(unformatted),29 Sep 1823,
1.0,Q613890,John Knox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LBS-PER-2146641997,John Knox first appears in Jamaica in the quit rents of 1824 when he owned enslaved people on Retirement estate in St Ann. He had acquired Retirement when he married Rachael Hanslep nee Gordon at&hellip;,"John Knox, John, Knox, Spouse: Rachael Hanslep",LBS-PER-2146641997,Dr.Davies,920_ROS1_(unformatted),19 Jan 1824,
